"","time","amo","amoNorm","amoInt","amoDInt"
"300",1997-12-15,0.24,0.0111813509964317,-0.153909827270384,-0.421003769252055
"301",1998-01-15,0.3,0.180989420070871,-0.113816255405586,-0.379534437568366
"302",1998-02-15,0.38,0.40740017883679,-0.0713642381369763,-0.337278957416741
"303",1998-03-15,0.37,0.37909883399105,-0.0265537754645548,-0.295613088616068
"304",1998-04-15,0.36,0.350797489145311,0.030048914226925,-0.249426866124757
"305",1998-05-15,0.43,0.54890690306549,0.100802276341275,-0.199899512644712
"306",1998-06-15,0.65,1.17153648967177,0.242309000569974,-0.140152229081483
"307",1998-07-15,0.57,0.945125730905848,0.334288371318629,-0.0778499629974584
"308",1998-08-15,0.7,1.31304321390047,0.468719759335893,-0.0051312297132656
"309",1998-09-15,0.45,0.60550959275697,0.52060555821975,0.069356337623786
"310",1998-10-15,0.48,0.690413627294189,0.54890690306549,0.138537402802261
"311",1998-11-15,0.49,0.718714972139929,0.610226483564593,0.207521930863752
"312",1998-12-15,0.47,0.662112282448449,0.664470727852261,0.275720310457306
"313",1999-01-15,0.23,-0.0171199938493082,0.64796161002558,0.339201799243237
"314",1999-02-15,0.18,-0.158626718078008,0.600792701949346,0.395214877583763
"315",1999-03-15,0.18,-0.158626718078008,0.555982239276925,0.443759545478887
"316",1999-04-15,0.29,0.152688075225131,0.539473121450243,0.486211562747497
"317",1999-05-15,0.45,0.60550959275697,0.544190012257866,0.523160540740546
"318",1999-06-15,0.41,0.49230421337401,0.487587322566387,0.543600400906914
"319",1999-07-15,0.37,0.37909883399105,0.440418414490154,0.552444571171207
"320",1999-08-15,0.52,0.803619006677149,0.397966397221544,0.546548457661678
"321",1999-09-15,0.45,0.60550959275697,0.397966397221544,0.536328527578494
"322",1999-10-15,0.25,0.0394826958421716,0.343722152933876,0.51922979840086
"323",1999-11-15,0.12,-0.328434787152447,0.256459672992844,0.489749230853214
"324",1999-12-15,0.25,0.0394826958421716,0.204573874108988,0.451424493041275
"325",2000-01-15,0.11,-0.356736131998187,0.176272529263248,0.412117069644414
"326",2000-02-15,0.17,-0.186928062923748,0.173914083859436,0.376543851470254
"327",2000-03-15,0.36,0.350797489145311,0.216366101128046,0.348242506624515
"328",2000-04-15,0.25,0.0394826958421716,0.206932319512799,0.320530773129728
"329",2000-05-15,0.32,0.237592109762351,0.176272529263248,0.289870982880176
"330",2000-06-15,0.14,-0.271832097460967,0.112594503360333,0.258621581279672
"331",2000-07-15,0.2,-0.102024028386528,0.0725009314955348,0.22796179103012
"332",2000-08-15,0.22,-0.0454213386950481,0.00174756938118508,0.194943555376757
"333",2000-09-15,0.25,0.0394826958421716,-0.0454213386950481,0.157994577383707
"334",2000-10-15,0.2,-0.102024028386528,-0.0572135657141064,0.124583267496376
"335",2000-11-15,0.23,-0.0171199938493082,-0.0312706662721781,0.10060573922429
"336",2000-12-15,0.07,-0.469941511381147,-0.073722683540788,0.0774143594201425
"337",2001-01-15,0.08,-0.441640166535407,-0.080798019752223,0.0559918136688532
"338",2001-02-15,0.23,-0.0171199938493082,-0.066647347329353,0.0359450277364541
"339",2001-03-15,0.25,0.0394826958421716,-0.0925902467712813,0.0101986654115102
"340",2001-04-15,0.15,-0.243530752615227,-0.116174700809398,-0.0167269196153396
"341",2001-05-15,0.16,-0.215229407769488,-0.153909827270384,-0.0442421159931423
"342",2001-06-15,0.32,0.237592109762351,-0.111457810001775,-0.0629131421066512
"343",2001-07-15,0.3,0.180989420070871,-0.0878733559636579,-0.076277666061584
"344",2001-08-15,0.45,0.60550959275697,-0.0336291116759898,-0.0792257228163485
"345",2001-09-15,0.52,0.803619006677149,0.030048914226925,-0.0729365350728508
"346",2001-10-15,0.47,0.662112282448449,0.0937269401298397,-0.0603581595858553
"347",2001-11-15,0.4,0.46400286852827,0.133820511994638,-0.0466005613969539
"348",2001-12-15,0.51,0.775317661831409,0.237592109762351,-0.0206576619550257
"349",2002-01-15,0.58,0.973427075751588,0.355514379952934,0.0157017046870707
"350",2002-02-15,0.44,0.57720824791123,0.405041733432979,0.0550091280839317
"351",2002-03-15,0.43,0.54890690306549,0.447493750701589,0.100016127873338
"352",2002-04-15,0.3,0.180989420070871,0.482870431758763,0.149936555587351
"353",2002-05-15,0.09,-0.413338821689667,0.466361313932082,0.201625817354223
"354",2002-06-15,0.01,-0.639749580455586,0.39324950641392,0.243684760388864
"355",2002-07-15,-0.02,-0.724653614992806,0.317779253491947,0.277489144510165
"356",2002-08-15,0.22,-0.0454213386950481,0.263535009204279,0.302252821250187
"357",2002-09-15,0.26,0.0677840406879115,0.202215428705176,0.316600030790041
"358",2002-10-15,0.35,0.322496144299571,0.173914083859436,0.323282292767508
"359",2002-11-15,0.31,0.209290764916611,0.152688075225131,0.324854589703382
"360",2002-12-15,0.21,-0.073722683540788,0.0819347131107814,0.311883139982418
"361",2003-01-15,0.25,0.0394826958421716,0.00410601478499672,0.282599109551757
"362",2003-02-15,0.19,-0.130325373232268,-0.0548551203102947,0.244274371739817
"363",2003-03-15,0.31,0.209290764916611,-0.0831564651560346,0.200053520418349
"364",2003-04-15,0.22,-0.0454213386950481,-0.102024028386528,0.151312315406241
"365",2003-05-15,0.27,0.0960853855336515,-0.0595720111179181,0.107484538318741
"366",2003-06-15,0.26,0.0677840406879115,-0.000610876022626586,0.0746628397823622
"367",2003-07-15,0.42,0.52060555821975,0.103160721745086,0.0567779621367904
"368",2003-08-15,0.62,1.08663245513455,0.197498537897553,0.0512749228612299
"369",2003-09-15,0.66,1.19983783451751,0.291836354050019,0.0587433333066335
"370",2003-10-15,0.79,1.56775531751213,0.395607951817732,0.0772178223031581
"371",2003-11-15,0.51,0.775317661831409,0.442776859893965,0.101391887692228
"372",2003-12-15,0.53,0.831920351522889,0.518247112815938,0.137751254334324
"373",2004-01-15,0.51,0.775317661831409,0.579566693315042,0.185706310878494
"374",2004-02-15,0.46,0.63381093760271,0.643244719217956,0.243881297505849
"375",2004-03-15,0.39,0.43570152368253,0.66211228244845,0.305987026472889
"376",2004-04-15,0.36,0.350797489145311,0.695130518101813,0.372416572013584
"377",2004-05-15,0.17,-0.186928062923748,0.671546064063696,0.433343078278719
"378",2004-06-15,0.3,0.180989420070871,0.680979845678943,0.490142305087183
"379",2004-07-15,0.37,0.37909883399105,0.669187618659885,0.537311213163416
"380",2004-08-15,0.46,0.63381093760271,0.631452492198898,0.573474042688528
"381",2004-09-15,0.44,0.57720824791123,0.579566693315041,0.597451570960613
"382",2004-10-15,0.56,0.916824386060109,0.525322449027373,0.60826111239475
"383",2004-11-15,0.52,0.803619006677149,0.527680894431185,0.615336448606185
"384",2004-12-15,0.51,0.775317661831409,0.522964003623562,0.615729522840154
"385",2005-01-15,0.48,0.690413627294189,0.515888667412127,0.610423020681577
"386",2005-02-15,0.31,0.209290764916611,0.480511986354952,0.59686195960966
"387",2005-03-15,0.47,0.662112282448449,0.499379549585445,0.583300898537743
"388",2005-04-15,0.61,1.05833111028881,0.558340684680736,0.571901745752654
"389",2005-05-15,0.54,0.860221696368629,0.645603164621768,0.569739837465826
"390",2005-06-15,0.59,1.00172842059733,0.713998081332306,0.572491357103606
"391",2005-07-15,0.74,1.42624859328343,0.801260561273337,0.583497435654728
"392",2005-08-15,0.74,1.42624859328343,0.867297032580064,0.603151147353158
"393",2005-09-15,0.73,1.39794724843769,0.935691949290602,0.632828252017788
"394",2005-10-15,0.63,1.11493379998029,0.952201067117283,0.668401470191947
"395",2005-11-15,0.52,0.803619006677149,0.952201067117283,0.703778151249122
"396",2005-12-15,0.51,0.775317661831409,0.952201067117283,0.739547906540266
"397",2006-01-15,0.48,0.690413627294189,0.952201067117283,0.775907273182362
"398",2006-02-15,0.35,0.322496144299571,0.96163484873253,0.81600084504716
"399",2006-03-15,0.27,0.0960853855336515,0.914465940656297,0.850591377636398
"400",2006-04-15,0.46,0.63381093760271,0.879089259599122,0.877320425546263
"401",2006-05-15,0.52,0.803619006677149,0.874372368791499,0.896384525893741
"402",2006-06-15,0.59,1.00172842059733,0.874372368791499,0.909749049848674
"403",2006-07-15,0.63,1.11493379998029,0.848429469349571,0.91367979218836
"404",2006-08-15,0.69,1.28474186905473,0.836637242330512,0.911124809667564
"405",2006-09-15,0.63,1.11493379998029,0.813052788292396,0.90090487958438
"406",2006-10-15,0.67,1.22813917936325,0.822486569907642,0.890095338150243
"407",2006-11-15,0.66,1.19983783451751,0.855504805561005,0.882037316353887
"408",2006-12-15,0.5,0.747016316985669,0.853146360157194,0.873782757440546
"409",2007-01-15,0.6,1.03002976544307,0.881447705002934,0.867886643931017
"410",2007-02-15,0.52,0.803619006677149,0.921541276867732,0.864545512942283
"411",2007-03-15,0.42,0.52060555821975,0.890700067740964,0.866557401772951
"412",2007-04-15,0.39,0.43570152368253,0.940408840098225,0.867674988574264
"413",2007-05-15,0.35,0.322496144299571,0.900315268233427,0.869836896861092
"414",2007-06-15,0.28,0.124386730379391,0.827203460715266,0.865906154521406
"415",2007-07-15,0.26,0.0677840406879115,0.739940980774234,0.856865447140128
"416",2007-08-15,0.19,-0.130325373232268,0.622018710583651,0.838980569494556
"417",2007-09-15,0.39,0.43570152368253,0.565416020892171,0.818344172211204
"418",2007-10-15,0.56,0.916824386060109,0.539473121450243,0.794759718173087
"419",2007-11-15,0.54,0.860221696368629,0.511171776604503,0.766065299093379
"420",2007-12-15,0.45,0.60550959275697,0.499379549585445,0.736584731545733
"421",2008-01-15,0.43,0.54890690306549,0.459285977720647,0.701404587605542
"422",2008-02-15,0.52,0.803619006677149,0.459285977720647,0.662883312676619
"423",2008-03-15,0.49,0.718714972139929,0.475795095547328,0.628307898327149
"424",2008-04-15,0.3,0.180989420070871,0.454569086913024,0.587821252228382
"425",2008-05-15,0.44,0.57720824791123,0.475795095547328,0.552444571171207
"426",2008-06-15,0.59,1.00172842059733,0.54890690306549,0.529253191367059
"427",2008-07-15,0.51,0.775317661831409,0.607868038160781,0.518247112815938
"428",2008-08-15,0.49,0.718714972139929,0.678621400275131,0.522964003623562
"429",2008-09-15,0.48,0.690413627294189,0.699847408909436,0.534166619291667
"430",2008-10-15,0.5,0.747016316985669,0.685696736486566,0.546351920544694
"431",2008-11-15,0.4,0.46400286852827,0.652678500833203,0.558144147563752
"432",2008-12-15,0.33,0.265893454608091,0.624377155987463,0.56856061476392
"433",2009-01-15,0.24,0.0111813509964317,0.579566693315041,0.57858400773012
"434",2009-02-15,0,-0.668050925301326,0.456927532316835,0.578387470613136
"435",2009-03-15,0.03,-0.583146890764106,0.348439043741499,0.567774466295983
"436",2009-04-15,0.09,-0.413338821689667,0.298911690261454,0.554803016575019
"437",2009-05-15,0.11,-0.356736131998187,0.221082991935669,0.533577007940714
"438",2009-06-15,0.36,0.350797489145311,0.166838747648001,0.501737994989257
"439",2009-07-15,0.46,0.63381093760271,0.155046520628943,0.46400286852827
"440",2009-08-15,0.4,0.46400286852827,0.133820511994638,0.418602794504896
"441",2009-09-15,0.36,0.350797489145311,0.105519167148898,0.369075441024851
"442",2009-10-15,0.56,0.916824386060109,0.119669839571768,0.321906532948618
"443",2009-11-15,0.46,0.63381093760271,0.133820511994638,0.278668367212071
"444",2009-12-15,0.49,0.718714972139929,0.171555638455624,0.240933240751084
"445",2010-01-15,0.39,0.43570152368253,0.206932319512799,0.209880376267564
"446",2010-02-15,0.43,0.54890690306549,0.308345471876701,0.197498537897553
"447",2010-03-15,0.52,0.803619006677149,0.423909296663472,0.20378772564105
"448",2010-04-15,0.7,1.31304321390047,0.567774466295983,0.226192956977261
"449",2010-05-15,0.75,1.45454993812917,0.718714972139929,0.26766228866095
"450",2010-06-15,0.88,1.82246742112379,0.841354133138136,0.323871904118461
"451",2010-07-15,0.83,1.68096069689509,0.928616613079167,0.388336078489313
"452",2010-08-15,0.91,1.90737145566101,1.04889732867356,0.464592479879223
"453",2010-09-15,0.67,1.22813917936325,1.12200913619172,0.549299977299458
"454",2010-10-15,0.6,1.03002976544307,1.13144291780697,0.633614400485725
"455",2010-11-15,0.63,1.11493379998029,1.17153648967177,0.720090731958819
"456",2010-12-15,0.43,0.54890690306549,1.1573858172489,0.802243246858259
"457",2011-01-15,0.42,0.52060555821975,1.16446115346033,0.882037316353887
"458",2011-02-15,0.36,0.350797489145311,1.14795203563365,0.952004530000299
"459",2011-03-15,0.3,0.180989420070871,1.09606623674979,1.00801760834083
"460",2011-04-15,0.4,0.46400286852827,1.02531287463544,1.04614580903578
"461",2011-05-15,0.41,0.49230421337401,0.945125730905849,1.06501337226627
"462",2011-06-15,0.5,0.747016316985669,0.855504805561005,1.06619259496818
"463",2011-07-15,0.38,0.40740017883679,0.749374762389481,1.05125577407737
"464",2011-08-15,0.44,0.57720824791123,0.638527828410333,1.0170583157221
"465",2011-09-15,0.43,0.54890690306549,0.581925138718853,0.972051315932698
"466",2011-10-15,0.49,0.718714972139929,0.555982239276925,0.924096259388528
"467",2011-11-15,0.33,0.265893454608091,0.485228877162575,0.866903958346095
"468",2011-12-15,0.33,0.265893454608091,0.461644423124458,0.808925508835725
"469",2012-01-15,0.38,0.40740017883679,0.452210641509212,0.749571299506465
"470",2012-02-15,0.34,0.294194799453831,0.447493750701589,0.691199775762127
"471",2012-03-15,0.37,0.37909883399105,0.46400286852827,0.638527828410333
"472",2012-04-15,0.41,0.49230421337401,0.466361313932082,0.591948531685053
"473",2012-05-15,0.47,0.662112282448449,0.480511986354952,0.553230719639144
"474",2012-06-15,0.58,0.973427075751588,0.499379549585445,0.523553614974514
"475",2012-07-15,0.64,1.14323514482603,0.560699130084548,0.50783064561577
"476",2012-08-15,0.74,1.42624859328343,0.631452492198898,0.507241034264817
"477",2012-09-15,0.81,1.62435800720361,0.721073417543741,0.518836724166891
"478",2012-10-15,0.76,1.48285128297491,0.784751443446656,0.537900824514369
"479",2012-11-15,0.56,0.916824386060109,0.838995687734324,0.567381392062015
"480",2012-12-15,0.55,0.888523041214369,0.89088148661818,0.603151147353158
"481",2013-01-15,0.54,0.860221696368629,0.928616613079167,0.642851644983988
"482",2013-02-15,0.44,0.57720824791123,0.952201067117283,0.684910588018629
"483",2013-03-15,0.44,0.57720824791123,0.968710184943965,0.72696953105327
"484",2013-04-15,0.37,0.37909883399105,0.959276403328718,0.76804578850299
"485",2013-05-15,0.37,0.37909883399105,0.935691949290602,0.805977452080961
"486",2013-06-15,0.33,0.265893454608091,0.87673081419531,0.837423390798449
"487",2013-07-15,0.53,0.831920351522889,0.850787914753382,0.861597456187519
"488",2013-08-15,0.5,0.747016316985669,0.794185225061902,0.875158517259436
"489",2013-09-15,0.61,1.05833111028881,0.747016316985669,0.877320425546263
"490",2013-10-15,0.78,1.53945397266639,0.751733207793293,0.874568905908483
"491",2013-11-15,0.57,0.945125730905848,0.754091653197104,0.867493569697048
"492",2013-12-15,0.4,0.46400286852827,0.718714972139929,0.853146360157194
"493",2014-01-15,0.33,0.265893454608091,0.669187618659884,0.83152727728892
"494",2014-02-15,0.27,0.0960853855336515,0.629094046795086,0.80460169226207
"495",2014-03-15,0.2,-0.102024028386528,0.572491357103606,0.771583456608707
"496",2014-04-15,0.2,-0.102024028386528,0.532397785238808,0.736010238434548
"497",2014-05-15,0.2,-0.102024028386528,0.49230421337401,0.699061260441499
"498",2014-06-15,0.29,0.152688075225131,0.482870431758763,0.66623956190512
"499",2014-07-15,0.48,0.690413627294189,0.471078204739705,0.634597086070647
"500",2014-08-15,0.59,1.00172842059733,0.49230421337401,0.609440335096656
"501",2014-09-15,0.6,1.03002976544307,0.489945767970198,0.588017789345367
"502",2014-10-15,0.72,1.36964590359195,0.475795095547328,0.565022946658203
"503",2014-11-15,0.5,0.747016316985669,0.459285977720647,0.540455807035165
"504",2014-12-15,0.49,0.718714972139929,0.480511986354952,0.52060555821975
"505",2015-01-15,0.41,0.49230421337401,0.499379549585445,0.50645488579688
"506",2015-02-15,0.31,0.209290764916611,0.508813331200692,0.49643149283068
"507",2015-03-15,0.26,0.0677840406879115,0.522964003623562,0.49230421337401
"508",2015-04-15,0.29,0.152688075225131,0.544190012257866,0.493286898958932
"509",2015-05-15,0.41,0.49230421337401,0.593717365737911,0.501737994989257
"510",2015-06-15,0.4,0.46400286852827,0.61966026517984,0.513137147774346
"511",2015-07-15,0.39,0.43570152368253,0.598434256545535,0.523750152091499
"512",2015-08-15,0.48,0.690413627294189,0.572491357103606,0.530432414068965
"513",2015-09-15,0.71,1.34134455874621,0.598434256545535,0.539473121450243
"514",2015-10-15,0.72,1.36964590359195,0.598434256545535,0.549693051533427
"515",2015-11-15,0.63,1.11493379998029,0.629094046795086,0.563843723956297
"516",2015-12-15,0.6,1.03002976544307,0.655036946237014,0.578387470613136
"517",2016-01-15,0.72,1.36964590359195,0.728148753755176,0.597451570960613
"518",2016-02-15,0.64,1.14323514482603,0.805977452080961,0.622215247700636
"519",2016-03-15,0.61,1.05833111028881,0.888523041214369,0.652678500833203
"520",2016-04-15,0.53,0.831920351522889,0.945125730905849,0.686089810720535
"521",2016-05-15,0.63,1.11493379998029,0.997011529789705,0.719697657724851
"522",2016-06-15,0.65,1.17153648967177,1.055972664885,0.756057024366947
"523",2016-07-15,0.68,1.25644052420899,1.12436758159553,0.799884801454447
"524",2016-08-15,0.78,1.53945397266639,1.19512094370988,0.851770600338304
"525",2016-09-15,0.78,1.53945397266639,1.21163006153657,0.902870250754223
"526",2016-10-15,0.77,1.51115262782065,1.22342228855562,0.954952586755064
"527",2016-11-15,0.76,1.48285128297491,1.25408207880518,1.0070349227559
"528",2016-12-15,0.72,1.36964590359195,1.28238342365092,1.05931379587373
"529",2017-01-15,0.74,1.42624859328343,1.28710031445854,1.10589309259901
"530",2017-02-15,0.69,1.28474186905473,1.2988925414776,1.14696935004873
"531",2017-03-15,0.57,0.945125730905848,1.28945875986235,1.18038065993606
"532",2017-04-15,0.69,1.28474186905473,1.32719388632334,1.21221967288752
"533",2017-05-15,0.62,1.08663245513455,1.32483544091953,1.23953833214834
"534",2017-06-15,0.67,1.22813917936325,1.32955233172715,1.26233663771852
"535",2017-07-15,0.75,1.45454993812917,1.34606144955383,1.28081112671504
"536",2017-08-15,0.75,1.45454993812917,1.3389861133424,1.29279989085108
"537",2017-09-15,0.77,1.51115262782065,1.33662766793858,1.30321635805125
"538",2017-10-15,0.88,1.82246742112379,1.36257056738051,1.31481204795333
"539",2017-11-15,0.91,1.90737145566101,1.39794724843769,1.32680081208937
"540",2017-12-15,0.88,1.82246742112379,1.43568237489867,1.33957572469335
"541",2018-01-15,0.68,1.25644052420899,1.4215317024758,1.35077834036145
"542",2018-02-15,0.49,0.718714972139929,1.37436279439957,1.35706752810495
"543",2018-03-15,0.41,0.49230421337401,1.33662766793858,1.36099827044464
"544",2018-04-15,0.37,0.37909883399105,1.26115741501661,1.35549523116908
"545",2018-05-15,0.33,0.265893454608091,1.19276249830607,1.34448915261796
"546",2018-06-15,0.25,0.0394826958421716,1.09370779134598,1.32483544091953
"547",2018-07-15,0.39,0.43570152368253,1.00880375680876,1.29673063319077
"548",2018-08-15,0.54,0.860221696368629,0.959276403328718,1.2650881573563
"549",2018-09-15,0.61,1.05833111028881,0.921541276867732,1.23049762476706
"550",2018-10-15,0.55,0.888523041214369,0.843712578541947,1.18725945903051
"551",2018-11-15,0.38,0.40740017883679,0.718714972139929,1.13065676933903
"552",2018-12-15,0.37,0.37909883399105,0.598434256545535,1.0608860928096
"553",2019-01-15,0.46,0.63381093760271,0.546548457661678,0.987970822408427
"554",2019-02-15,0.5,0.747016316985669,0.54890690306549,0.91918283146392
"555",2019-03-15,0.46,0.63381093760271,0.560699130084548,0.854522119976084
"556",2019-04-15,0.4,0.46400286852827,0.567774466295983,0.796740207582698
"557",2019-05-15,0.37,0.37909883399105,0.57720824791123,0.745444020049795
"558",2019-06-15,0.58,0.973427075751588,0.655036946237014,0.708888116290714
"559",2019-07-15,0.65,1.17153648967177,0.716356526736118,0.68451751378466
"560",2019-08-15,0.74,1.42624859328343,0.763525434812351,0.668204933074963
"561",2019-09-15,0.69,1.28474186905473,0.782392998042844,0.656609243172889
"562",2019-10-15,0.66,1.19983783451751,0.808335897484772,0.653661186418124
"563",2019-11-15,0.63,1.11493379998029,0.867297032580064,0.666043024788136
"564",2019-12-15,0.59,1.00172842059733,0.91918283146392,0.692772072698001
"565",2020-01-15,0.72,1.36964590359195,0.980502411963023,0.728934902223113
"566",2020-02-15,0.85,1.73756338658657,1.06304800109643,0.771779993725692
"567",2020-03-15,0.83,1.68096069689509,1.15031048103746,0.820914272971768
"568",2020-04-15,0.86,1.76586473143231,1.2587989696128,0.878499648248169
"569",2020-05-15,0.65,1.17153648967177,1.32483544091953,0.940801914332194
"570",2020-06-15,0.71,1.34134455874621,1.35549523116908,0.999173438076532
"571",2020-07-15,0.83,1.68096069689509,1.39794724843769,1.055972664885
"572",2020-08-15,0.87,1.79416607627805,1.42860703868724,1.11139613187457
"573",2020-09-15,0.71,1.34134455874621,1.43332392949486,1.16564037616224
"574",2020-10-15,0.74,1.42624859328343,1.45219149272535,1.21929500909895
"575",2020-11-15,0.66,1.19983783451751,1.45926682893679,1.26862582546201
"576",2020-12-15,0.63,1.11493379998029,1.46870061055204,1.31441897371936
"577",2021-01-15,0.63,1.11493379998029,1.44747460191773,1.35333332288225
"578",2021-02-15,0.58,0.973427075751588,1.38379657601482,1.38006237079212
"579",2021-03-15,0.48,0.690413627294189,1.30125098688141,1.39264074627911
"580",2021-04-15,0.61,1.05833111028881,1.24228985178612,1.39126498646022
"581",2021-05-15,0.58,0.973427075751588,1.22578073395944,1.38301042754688
"582",2021-06-15,0.58,0.973427075751588,1.19512094370988,1.36964590359195
"583",2021-07-15,0.63,1.11493379998029,1.14795203563365,1.34881296919161
"584",2021-08-15,0.69,1.28474186905473,1.10550001836504,1.32188738416476
"585",2021-09-15,0.83,1.68096069689509,1.13380136321078,1.29692717030775
"586",2021-10-15,0.96,2.0488781798897,1.18568716209464,1.27471847608853
"587",2021-11-15,0.92,1.93567280050675,1.24700674259374,1.25703013555994
"588",2021-12-15,0.82,1.65265935204935,1.29181720526616,1.24228985178612
"589",2022-01-15,0.84,1.70926204174083,1.34134455874621,1.23344568152182
"590",2022-02-15,0.79,1.56775531751213,1.39087191222625,1.23403529287278
"591",2022-03-15,0.54,0.860221696368629,1.40502258464912,1.24268292602009
"592",2022-04-15,0.46,0.63381093760271,1.36964590359195,1.25329593033724
"593",2022-05-15,0.64,1.14323514482603,1.38379657601482,1.26646391717519
"594",2022-06-15,0.58,0.973427075751588,1.38379657601482,1.28218688653393
"595",2022-07-15,0.54,0.860221696368629,1.36257056738051,1.3000717641795
"596",2022-08-15,0.88,1.82246742112379,1.40738103005293,1.32522851515349
"597",2022-09-15,0.98,2.10548086958118,1.44275771111011,1.35097487747844
"598",2022-10-15,0.93,1.96397414535249,1.43568237489867,1.37180781187877
"599",2022-11-15,0.83,1.68096069689509,1.41445636626437,1.38576194718466
"600",2022-12-15,0.7,1.31304321390047,1.38615502141863,1.39362343186403
"601",2023-01-15,0.76,1.48285128297491,1.36728745818814,1.39578534015086
"602",2023-02-15,0.74,1.42624859328343,1.35549523116908,1.39283728339609
"603",2023-03-15,0.87,1.79416607627805,1.43332392949486,1.39519572879991
"604",2023-04-15,0.94,1.99227549019822,1.54652930887782,1.40993601257373
"605",2023-05-15,1.07,2.36019297319284,1.64794246124172,1.43194816967597
"606",2023-06-15,1.26,2.8979185252619,1.80831674870092,1.46732485073315
"607",2023-07-15,1.44,3.40734273248522,2.02057683504396,1.52215870637177
"608",2023-08-15,1.36,3.1809319737193,2.13378221442692,1.58269213840293
"609",2023-09-15,1.42,3.35074004279374,2.23755381219464,1.64892514682664
"610",2023-10-15,1.39,3.26583600825652,2.34604230076997,1.72478847398259
